Time,Value
2024-12-05 10:59:00,30.802345275878906 °C
2024-12-05 11:00:00,30.859947204589844 °C
2024-12-05 11:01:00,30.95989227294922 °C
2024-12-05 11:02:00,31.072044372558594 °C
2024-12-05 11:03:00,30.96637725830078 °C
2024-12-05 11:04:00,30.895614624023438 °C
2024-12-05 11:05:00,30.857467651367188 °C
2024-12-05 11:06:00,30.776214599609375 °C
2024-12-05 11:07:00,30.889129638671875 °C
2024-12-05 11:08:00,30.84888458251953 °C
2024-12-05 11:09:00,30.81817626953125 °C
2024-12-05 11:10:00,30.76934814453125 °C
2024-12-05 11:11:00,30.77983856201172 °C
2024-12-05 11:12:00,30.658721923828125 °C
2024-12-05 11:13:00,30.77068328857422 °C
2024-12-05 11:14:00,30.885887145996094 °C
2024-12-05 11:15:00,30.798721313476562 °C
2024-12-05 11:16:00,30.642127990722656 °C
2024-12-05 11:17:00,30.56812286376953 °C
2024-12-05 11:18:00,30.550193786621094 °C
2024-12-05 11:19:00,30.54046630859375 °C
2024-12-05 11:20:00,30.486106872558594 °C
2024-12-05 11:21:00,30.47161102294922 °C
2024-12-05 11:22:00,30.488014221191406 °C
2024-12-05 11:23:00,30.379676818847656 °C
2024-12-05 11:24:00,30.403518676757812 °C
2024-12-05 11:25:00,30.362319946289062 °C
2024-12-05 11:26:00,30.385971069335938 °C
2024-12-05 11:27:00,30.259323120117188 °C
2024-12-05 11:28:00,30.11341094970703 °C
2024-12-05 11:29:00,30.14545440673828 °C
2024-12-05 11:30:00,30.164718627929688 °C
2024-12-05 11:31:00,30.05237579345703 °C
2024-12-05 11:32:00,29.79259490966797 °C
2024-12-05 11:33:00,29.78057861328125 °C
2024-12-05 11:34:00,29.777908325195312 °C
2024-12-05 11:35:00,29.856109619140625 °C
2024-12-05 11:36:00,29.984664916992188 °C
2024-12-05 11:37:00,30.060577392578125 °C
2024-12-05 11:38:00,30.111312866210938 °C
2024-12-05 11:39:00,30.199432373046875 °C
2024-12-05 11:40:00,30.08251190185547 °C
2024-12-05 11:41:00,30.08251190185547 °C
2024-12-05 11:42:00,29.969406127929688 °C
2024-12-05 11:43:00,29.953575134277344 °C
2024-12-05 11:44:00,29.869461059570312 °C
2024-12-05 11:45:00,29.761123657226562 °C
2024-12-05 11:46:00,29.871177673339844 °C
2024-12-05 11:47:00,29.981040954589844 °C
2024-12-05 11:48:00,30.05695343017578 °C
2024-12-05 11:49:00,29.895401000976562 °C
2024-12-05 11:50:00,29.718971252441406 °C
2024-12-05 11:51:00,29.71935272216797 °C
2024-12-05 11:52:00,29.99706268310547 °C
2024-12-05 11:53:00,30.027198791503906 °C
2024-12-05 11:54:00,29.808998107910156 °C
2024-12-05 11:55:00,30.13591766357422 °C
2024-12-05 11:56:00,30.364608764648438 °C
2024-12-05 11:57:00,30.49488067626953 °C
2024-12-05 11:58:00,30.523681640625 °C
2024-12-05 11:59:00,30.207252502441406 °C
2024-12-05 12:00:00,29.880714416503906 °C
2024-12-05 12:01:00,29.642105102539062 °C
2024-12-05 12:02:00,29.678726196289062 °C
2024-12-05 12:03:00,29.764366149902344 °C
2024-12-05 12:04:00,29.744911193847656 °C
2024-12-05 12:05:00,29.569053649902344 °C
2024-12-05 12:06:00,29.595184326171875 °C
2024-12-05 12:07:00,29.639434814453125 °C
2024-12-05 12:08:00,29.570388793945312 °C
2024-12-05 12:09:00,29.49371337890625 °C
2024-12-05 12:10:00,29.42962646484375 °C
2024-12-05 12:11:00,29.350852966308594 °C
2024-12-05 12:12:00,29.28466796875 °C
2024-12-05 12:13:00,29.543495178222656 °C
2024-12-05 12:14:00,29.46929931640625 °C
2024-12-05 12:15:00,29.32300567626953 °C
2024-12-05 12:16:00,29.195404052734375 °C
2024-12-05 12:17:00,29.14142608642578 °C
2024-12-05 12:18:00,29.02393341064453 °C
2024-12-05 12:19:00,28.911972045898438 °C
2024-12-05 12:20:00,28.84063720703125 °C
2024-12-05 12:21:00,29.0252685546875 °C
2024-12-05 12:22:00,29.430580139160156 °C
2024-12-05 12:23:00,29.41913604736328 °C
2024-12-05 12:24:00,29.539871215820312 °C
2024-12-05 12:25:00,29.821395874023438 °C
2024-12-05 12:26:00,29.978561401367188 °C
2024-12-05 12:27:00,29.949951171875 °C
2024-12-05 12:28:00,29.94403839111328 °C
2024-12-05 12:29:00,29.65850830078125 °C
2024-12-05 12:30:00,29.923439025878906 °C
2024-12-05 12:31:00,29.86469268798828 °C
2024-12-05 12:32:00,29.939842224121094 °C
2024-12-05 12:33:00,29.850196838378906 °C
2024-12-05 12:34:00,29.78839874267578 °C
2024-12-05 12:35:00,29.85992431640625 °C
2024-12-05 12:36:00,29.971694946289062 °C
2024-12-05 12:37:00,29.82330322265625 °C
2024-12-05 12:38:00,29.652786254882812 °C
2024-12-05 12:39:00,29.587745666503906 °C
2024-12-05 12:40:00,29.618263244628906 °C
2024-12-05 12:41:00,29.840469360351562 °C
2024-12-05 12:42:00,29.735946655273438 °C
2024-12-05 12:43:00,29.74720001220703 °C
2024-12-05 12:44:00,29.886817932128906 °C
2024-12-05 12:45:00,29.880332946777344 °C
2024-12-05 12:46:00,29.919815063476562 °C
2024-12-05 12:47:00,29.797744750976562 °C
2024-12-05 12:48:00,29.842758178710938 °C
2024-12-05 12:49:00,29.790687561035156 °C
2024-12-05 12:50:00,29.523658752441406 °C
2024-12-05 12:51:00,29.347801208496094 °C
2024-12-05 12:52:00,29.64344024658203 °C
2024-12-05 12:53:00,29.751968383789062 °C
2024-12-05 12:54:00,29.602813720703125 °C
2024-12-05 12:55:00,29.547500610351562 °C
2024-12-05 12:56:00,29.352188110351562 °C
2024-12-05 12:57:00,29.167938232421875 °C
2024-12-05 12:58:00,29.1107177734375 °C
2024-12-05 12:59:00,29.065895080566406 °C
2024-12-05 13:00:00,29.20684814453125 °C
2024-12-05 13:01:00,29.324913024902344 °C
2024-12-05 13:02:00,29.258155822753906 °C
2024-12-05 13:03:00,29.361343383789062 °C
2024-12-05 13:04:00,29.433631896972656 °C
2024-12-05 13:05:00,29.505348205566406 °C
2024-12-05 13:06:00,29.485321044921875 °C
2024-12-05 13:07:00,29.437255859375 °C
2024-12-05 13:08:00,29.445648193359375 °C
2024-12-05 13:09:00,29.49962615966797 °C
2024-12-05 13:10:00,29.517745971679688 °C
2024-12-05 13:11:00,29.46033477783203 °C
2024-12-05 13:12:00,29.402542114257812 °C
2024-12-05 13:13:00,29.49371337890625 °C
2024-12-05 13:14:00,29.49371337890625 °C
2024-12-05 13:15:00,29.467010498046875 °C
2024-12-05 13:16:00,29.427337646484375 °C
2024-12-05 13:17:00,29.388427734375 °C
2024-12-05 13:18:00,29.366111755371094 °C
2024-12-05 13:19:00,29.39472198486328 °C
2024-12-05 13:20:00,29.43096160888672 °C
2024-12-05 13:21:00,29.357337951660156 °C
2024-12-05 13:22:00,29.439735412597656 °C
2024-12-05 13:23:00,29.23126220703125 °C
2024-12-05 13:24:00,29.215240478515625 °C
2024-12-05 13:25:00,29.142189025878906 °C
2024-12-05 13:26:00,28.973960876464844 °C
2024-12-05 13:27:00,29.236984252929688 °C
2024-12-05 13:28:00,29.15363311767578 °C
2024-12-05 13:29:00,29.15363311767578 °C
2024-12-05 13:30:00,29.220962524414062 °C
2024-12-05 13:31:00,28.946685791015625 °C
2024-12-05 13:32:00,28.82862091064453 °C
2024-12-05 13:33:00,28.81908416748047 °C
2024-12-05 13:34:00,28.635215759277344 °C
2024-12-05 13:35:00,28.51085662841797 °C
2024-12-05 13:36:00,28.41358184814453 °C
2024-12-05 13:37:00,28.345489501953125 °C
2024-12-05 13:38:00,28.3477783203125 °C
2024-12-05 13:39:00,28.4088134765625 °C
2024-12-05 13:40:00,28.760910034179688 °C
2024-12-05 13:41:00,28.767013549804688 °C
2024-12-05 13:42:00,28.801727294921875 °C
2024-12-05 13:43:00,28.644371032714844 °C
2024-12-05 13:44:00,28.59649658203125 °C
2024-12-05 13:45:00,28.56426239013672 °C
2024-12-05 13:46:00,28.728866577148438 °C
2024-12-05 13:47:00,28.88317108154297 °C
2024-12-05 13:48:00,28.97186279296875 °C
2024-12-05 13:49:00,29.02393341064453 °C
2024-12-05 13:50:00,28.983116149902344 °C
2024-12-05 13:51:00,29.07562255859375 °C
2024-12-05 13:52:00,29.037094116210938 °C
2024-12-05 13:53:00,28.96442413330078 °C
2024-12-05 13:54:00,29.068565368652344 °C
2024-12-05 13:55:00,28.987693786621094 °C
2024-12-05 13:56:00,29.007339477539062 °C
2024-12-05 13:57:00,29.091644287109375 °C
2024-12-05 13:58:00,29.198646545410156 °C
2024-12-05 13:59:00,29.14905548095703 °C
2024-12-05 14:00:00,29.097938537597656 °C
2024-12-05 14:01:00,29.067230224609375 °C
2024-12-05 14:02:00,29.077911376953125 °C
2024-12-05 14:03:00,29.089736938476562 °C
2024-12-05 14:04:00,29.17346954345703 °C
2024-12-05 14:05:00,29.189491271972656 °C
2024-12-05 14:06:00,29.181671142578125 °C
2024-12-05 14:07:00,29.20551300048828 °C
2024-12-05 14:08:00,29.210472106933594 °C
2024-12-05 14:09:00,29.22344207763672 °C
2024-12-05 14:10:00,29.117584228515625 °C
2024-12-05 14:11:00,29.041099548339844 °C
2024-12-05 14:12:00,29.047203063964844 °C
2024-12-05 14:13:00,29.097938537597656 °C
2024-12-05 14:14:00,29.11357879638672 °C
2024-12-05 14:15:00,29.13818359375 °C
2024-12-05 14:16:00,29.14447784423828 °C
2024-12-05 14:17:00,29.177093505859375 °C
2024-12-05 14:18:00,29.235267639160156 °C
2024-12-05 14:19:00,29.228782653808594 °C
2024-12-05 14:20:00,29.17499542236328 °C
2024-12-05 14:21:00,29.184532165527344 °C
2024-12-05 14:22:00,29.11243438720703 °C
2024-12-05 14:23:00,29.146766662597656 °C
2024-12-05 14:24:00,29.06818389892578 °C
2024-12-05 14:25:00,29.091453552246094 °C
2024-12-05 14:26:00,29.042625427246094 °C
2024-12-05 14:27:00,29.11243438720703 °C
2024-12-05 14:28:00,29.105186462402344 °C
2024-12-05 14:29:00,29.10785675048828 °C
2024-12-05 14:30:00,29.181671142578125 °C
2024-12-05 14:31:00,29.013442993164062 °C
2024-12-05 14:32:00,28.879737854003906 °C
2024-12-05 14:33:00,28.93695831298828 °C
2024-12-05 14:34:00,29.0252685546875 °C
2024-12-05 14:35:00,28.983116149902344 °C
2024-12-05 14:36:00,28.975486755371094 °C
2024-12-05 14:37:00,29.030609130859375 °C
2024-12-05 14:38:00,28.96270751953125 °C
2024-12-05 14:39:00,29.16431427001953 °C
2024-12-05 14:40:00,29.01744842529297 °C
2024-12-05 14:41:00,28.988265991210938 °C
2024-12-05 14:42:00,28.89995574951172 °C
2024-12-05 14:43:00,28.67279052734375 °C
2024-12-05 14:44:00,28.447914123535156 °C
2024-12-05 14:45:00,28.50818634033203 °C
2024-12-05 14:46:00,28.760910034179688 °C
2024-12-05 14:47:00,28.959274291992188 °C
2024-12-05 14:48:00,28.959274291992188 °C
2024-12-05 14:49:00,28.95030975341797 °C
2024-12-05 14:50:00,28.89270782470703 °C
2024-12-05 14:51:00,28.812217712402344 °C
2024-12-05 14:52:00,29.095077514648438 °C
2024-12-05 14:53:00,29.230117797851562 °C
2024-12-05 14:54:00,29.363250732421875 °C
2024-12-05 14:55:00,29.41131591796875 °C
2024-12-05 14:56:00,29.547119140625 °C
2024-12-05 14:57:00,29.450225830078125 °C
2024-12-05 14:58:00,29.30011749267578 °C
2024-12-05 14:59:00,29.334449768066406 °C
2024-12-05 15:00:00,29.192733764648438 °C
2024-12-05 15:01:00,29.262733459472656 °C
2024-12-05 15:02:00,29.410743713378906 °C
2024-12-05 15:03:00,29.39014434814453 °C
2024-12-05 15:04:00,29.343032836914062 °C
2024-12-05 15:05:00,29.441070556640625 °C
2024-12-05 15:06:00,29.44774627685547 °C
2024-12-05 15:07:00,29.44774627685547 °C
2024-12-05 15:08:00,29.383468627929688 °C
2024-12-05 15:09:00,29.31995391845703 °C
2024-12-05 15:10:00,29.30164337158203 °C
2024-12-05 15:11:00,29.316139221191406 °C
2024-12-05 15:12:00,29.26807403564453 °C
2024-12-05 15:13:00,29.262733459472656 °C
2024-12-05 15:14:00,29.35314178466797 °C
2024-12-05 15:15:00,29.11853790283203 °C
2024-12-05 15:16:00,28.786087036132812 °C
2024-12-05 15:17:00,28.618431091308594 °C
2024-12-05 15:18:00,28.390121459960938 °C
2024-12-05 15:19:00,28.250694274902344 °C
2024-12-05 15:20:00,28.120040893554688 °C
2024-12-05 15:21:00,28.069114685058594 °C
2024-12-05 15:22:00,28.05004119873047 °C
2024-12-05 15:23:00,28.076553344726562 °C
2024-12-05 15:24:00,28.026199340820312 °C
2024-12-05 15:25:00,28.041839599609375 °C
2024-12-05 15:26:00,27.984237670898438 °C
2024-12-05 15:27:00,28.189468383789062 °C
2024-12-05 15:28:00,28.500938415527344 °C
2024-12-05 15:29:00,28.69701385498047 °C
2024-12-05 15:30:00,28.590011596679688 °C
2024-12-05 15:31:00,28.402137756347656 °C
2024-12-05 15:32:00,28.194618225097656 °C
2024-12-05 15:33:00,28.03630828857422 °C
2024-12-05 15:34:00,28.09581756591797 °C
2024-12-05 15:35:00,28.023910522460938 °C
2024-12-05 15:36:00,28.039932250976562 °C
2024-12-05 15:37:00,27.978134155273438 °C
2024-12-05 15:38:00,27.940750122070312 °C
2024-12-05 15:39:00,27.906417846679688 °C
2024-12-05 15:40:00,28.026390075683594 °C
2024-12-05 15:41:00,28.051376342773438 °C
2024-12-05 15:42:00,28.03630828857422 °C
2024-12-05 15:43:00,27.981948852539062 °C
2024-12-05 15:44:00,27.905654907226562 °C
2024-12-05 15:45:00,27.943038940429688 °C
2024-12-05 15:46:00,27.98748016357422 °C
2024-12-05 15:47:00,28.026771545410156 °C
2024-12-05 15:48:00,28.00617218017578 °C
2024-12-05 15:49:00,27.964210510253906 °C
2024-12-05 15:50:00,27.878189086914062 °C
2024-12-05 15:51:00,28.012657165527344 °C
2024-12-05 15:52:00,28.17211151123047 °C
2024-12-05 15:53:00,28.116798400878906 °C
2024-12-05 15:54:00,28.117752075195312 °C
2024-12-05 15:55:00,28.144264221191406 °C
2024-12-05 15:56:00,28.164291381835938 °C
2024-12-05 15:57:00,28.182601928710938 °C
2024-12-05 15:58:00,28.20873260498047 °C
2024-12-05 15:59:00,28.18584442138672 °C
2024-12-05 16:00:00,28.189849853515625 °C
2024-12-05 16:01:00,28.145217895507812 °C
2024-12-05 16:02:00,28.098106384277344 °C
2024-12-05 16:03:00,28.12175750732422 °C
2024-12-05 16:04:00,28.17249298095703 °C
2024-12-05 16:05:00,28.153419494628906 °C
2024-12-05 16:06:00,28.140640258789062 °C
2024-12-05 16:07:00,28.076553344726562 °C
2024-12-05 16:08:00,28.086090087890625 °C
2024-12-05 16:09:00,28.087615966796875 °C
2024-12-05 16:10:00,28.156471252441406 °C
2024-12-05 16:11:00,28.09123992919922 °C
2024-12-05 16:12:00,28.07331085205078 °C
2024-12-05 16:13:00,28.15113067626953 °C
2024-12-05 16:14:00,28.107643127441406 °C
2024-12-05 16:15:00,28.12366485595703 °C
2024-12-05 16:16:00,28.149795532226562 °C
2024-12-05 16:17:00,28.21044921875 °C
2024-12-05 16:18:00,28.17535400390625 °C
2024-12-05 16:19:00,28.157424926757812 °C
2024-12-05 16:20:00,28.203582763671875 °C
2024-12-05 16:21:00,28.188133239746094 °C
2024-12-05 16:22:00,28.188133239746094 °C
2024-12-05 16:23:00,28.182220458984375 °C
2024-12-05 16:24:00,28.160667419433594 °C
2024-12-05 16:25:00,28.151512145996094 °C
2024-12-05 16:26:00,28.180885314941406 °C
2024-12-05 16:27:00,28.19957733154297 °C
2024-12-05 16:28:00,28.22284698486328 °C
2024-12-05 16:29:00,28.139686584472656 °C
2024-12-05 16:30:00,28.110885620117188 °C
2024-12-05 16:31:00,28.026199340820312 °C
2024-12-05 16:32:00,28.101730346679688 °C
2024-12-05 16:33:00,28.115081787109375 °C
2024-12-05 16:34:00,28.167152404785156 °C
2024-12-05 16:35:00,28.132247924804688 °C
2024-12-05 16:36:00,28.156661987304688 °C
2024-12-05 16:37:00,28.20587158203125 °C
2024-12-05 16:38:00,28.21788787841797 °C
2024-12-05 16:39:00,28.182220458984375 °C
2024-12-05 16:40:00,28.16619873046875 °C
2024-12-05 16:41:00,28.24535369873047 °C
2024-12-05 16:42:00,28.219223022460938 °C
2024-12-05 16:43:00,28.241539001464844 °C
2024-12-05 16:44:00,28.197669982910156 °C
2024-12-05 16:45:00,28.215408325195312 °C
2024-12-05 16:46:00,28.179931640625 °C
2024-12-05 16:47:00,28.225135803222656 °C
2024-12-05 16:48:00,28.236961364746094 °C
2024-12-05 16:49:00,28.19957733154297 °C
2024-12-05 16:50:00,28.15380096435547 °C
2024-12-05 16:51:00,28.08380126953125 °C
2024-12-05 16:52:00,28.13129425048828 °C
2024-12-05 16:53:00,28.076553344726562 °C
2024-12-05 16:54:00,28.101730346679688 °C
2024-12-05 16:55:00,28.13873291015625 °C
2024-12-05 16:56:00,28.157424926757812 °C
2024-12-05 16:57:00,28.12633514404297 °C
2024-12-05 16:58:00,28.13587188720703 °C
2024-12-05 16:59:00,28.110885620117188 °C
2024-12-05 17:00:00,28.133583068847656 °C
2024-12-05 17:01:00,28.133773803710938 °C
2024-12-05 17:02:00,28.15876007080078 °C
2024-12-05 17:03:00,28.02257537841797 °C
2024-12-05 17:04:00,28.058624267578125 °C
2024-12-05 17:05:00,28.086090087890625 °C
2024-12-05 17:06:00,28.064537048339844 °C
2024-12-05 17:07:00,28.06682586669922 °C
2024-12-05 17:08:00,28.073883056640625 °C
2024-12-05 17:09:00,28.049087524414062 °C
2024-12-05 17:10:00,28.145980834960938 °C
2024-12-05 17:11:00,28.09886932373047 °C
2024-12-05 17:12:00,28.058624267578125 °C
2024-12-05 17:13:00,28.062820434570312 °C
2024-12-05 17:14:00,28.133773803710938 °C
2024-12-05 17:15:00,28.144264221191406 °C
2024-12-05 17:16:00,28.085708618164062 °C
2024-12-05 17:17:00,28.099441528320312 °C
2024-12-05 17:18:00,28.218841552734375 °C
2024-12-05 17:19:00,28.21826934814453 °C
2024-12-05 17:20:00,28.184127807617188 °C
2024-12-05 17:21:00,28.206443786621094 °C
2024-12-05 17:22:00,28.217315673828125 °C
2024-12-05 17:23:00,28.17401885986328 °C
2024-12-05 17:24:00,28.253555297851562 °C
2024-12-05 17:25:00,28.34033966064453 °C
2024-12-05 17:26:00,28.366470336914062 °C
2024-12-05 17:27:00,28.29151153564453 °C
2024-12-05 17:28:00,28.3050537109375 °C
2024-12-05 17:29:00,28.256607055664062 °C
2024-12-05 17:30:00,28.20148468017578 °C
2024-12-05 17:31:00,28.134727478027344 °C
2024-12-05 17:32:00,28.157424926757812 °C
2024-12-05 17:33:00,28.17668914794922 °C
2024-12-05 17:34:00,28.16944122314453 °C
2024-12-05 17:35:00,28.1524658203125 °C
2024-12-05 17:36:00,28.140640258789062 °C
2024-12-05 17:37:00,28.05461883544922 °C
2024-12-05 17:38:00,28.03497314453125 °C
2024-12-05 17:39:00,28.07788848876953 °C
2024-12-05 17:40:00,28.049659729003906 °C
2024-12-05 17:41:00,28.039932250976562 °C
2024-12-05 17:42:00,28.0029296875 °C
2024-12-05 17:43:00,28.092575073242188 °C
2024-12-05 17:44:00,28.194046020507812 °C
2024-12-05 17:45:00,28.194046020507812 °C
2024-12-05 17:46:00,28.251266479492188 °C
2024-12-05 17:47:00,28.174972534179688 °C
2024-12-05 17:48:00,28.27911376953125 °C
2024-12-05 17:49:00,28.16619873046875 °C
2024-12-05 17:50:00,28.127288818359375 °C
2024-12-05 17:51:00,28.12175750732422 °C
2024-12-05 17:52:00,28.104400634765625 °C
2024-12-05 17:53:00,28.148269653320312 °C
2024-12-05 17:54:00,28.121376037597656 °C
2024-12-05 17:55:00,28.145217895507812 °C
2024-12-05 17:56:00,28.184127807617188 °C
2024-12-05 17:57:00,28.242874145507812 °C
2024-12-05 17:58:00,28.16009521484375 °C
2024-12-05 17:59:00,28.20281982421875 °C
2024-12-05 18:00:00,28.230667114257812 °C
2024-12-05 18:01:00,28.269004821777344 °C
2024-12-05 18:02:00,28.18622589111328 °C
2024-12-05 18:03:00,28.18889617919922 °C
2024-12-05 18:04:00,28.259849548339844 °C
2024-12-05 18:05:00,28.269577026367188 °C
2024-12-05 18:06:00,28.32622528076172 °C
2024-12-05 18:07:00,28.353500366210938 °C
2024-12-05 18:08:00,28.348541259765625 °C
2024-12-05 18:09:00,28.326988220214844 °C
2024-12-05 18:10:00,28.328514099121094 °C
2024-12-05 18:11:00,28.386497497558594 °C
2024-12-05 18:12:00,28.3966064453125 °C
2024-12-05 18:13:00,28.430747985839844 °C
2024-12-05 18:14:00,28.370094299316406 °C
2024-12-05 18:15:00,28.361892700195312 °C
2024-12-05 18:16:00,28.298377990722656 °C
2024-12-05 18:17:00,28.2257080078125 °C
2024-12-05 18:18:00,28.17401885986328 °C
2024-12-05 18:19:00,28.062057495117188 °C
2024-12-05 18:20:00,28.094863891601562 °C
2024-12-05 18:21:00,28.06682586669922 °C
2024-12-05 18:22:00,28.09162139892578 °C
2024-12-05 18:23:00,28.134536743164062 °C
2024-12-05 18:24:00,28.165817260742188 °C
2024-12-05 18:25:00,28.150558471679688 °C
2024-12-05 18:26:00,28.13129425048828 °C
2024-12-05 18:27:00,28.221893310546875 °C
2024-12-05 18:28:00,28.180694580078125 °C
